Event_ID,Line,Station,TS,Part_No,BOM_Version,Torque,Pressure,Cycle_Time,Defect,Inspection_Source,Tool_ID,Supplier,VIN,WO,Rework_Flag,Scrap_Reason,Calibration_Factor,Shift,Temp_C,Shift_Derived
5794,GA-2,STN-02,2026-12-03 06:16:00,987-DEF,BOM-2,54.63812,8.94257,70.27,REPAIR,Human,TL-015,sup-02,5R1***********JLL,WO-95606,False,Torque Out of Spec,0.9827,Morning,89.22916,Morning
5796,GA-1,STN-02,2026-12-03 06:17:00,541-DEF,BOM-2,51.0796,7.463524041975207,66.26,REJECT,human,TL-021,sup-01,FDC***********L4C,WO-38842,False,Visual Defect,0.9823,Morning,77.01232,Morning
5806,GA-2,STN-02,2026-12-03 06:22:00,735-ABC,BOM-1,47.561280000000004,13.15104,67.75,OK,automated,TL-007,sup-02,7HA***********BXP,WO-23694,False,,0.9888,Morning,81.37824,Morning
5822,GA-1,STN-02,2026-12-03 06:30:00,237-GHI,BOM-2,44.5284,10.67467836015389,62.0,REJECT,automated,TL-002,sup-01,KE6***********BX8,WO-60540,False,Visual Defect,1.026,Morning,101.8818,Morning
5832,GA-1,STN-02,2026-12-03 06:35:00,615-DEF,BOM-1,50.5869,11.10928,59.0,REPAIR,automated,TL-024,SUP-09,VV8***********MHF,WO-71712,False,Temperature High,0.9919,Morning,89.96533000000001,Morning
5834,GA-2,STN-02,2026-12-03 06:36:00,258-DEF,BOM-2,46.32687,11.30416,56.9,OK,Human,TL-011,SUP-01,F04***********7WK,WO-40064,False,Leak Detected,1.0093,Morning,96.78065555555555,Morning
5835,GA-1,STN-02,2026-12-03 06:37:00,462-DEF,BOM-1,49.76776,11.104747721286836,61.09,REPAIR,human,TL-002,SUP-09,F0S***********BEE,WO-25795,False,Visual Defect,1.0136,Morning,98.62328000000001,Morning
5842,GA-1,STN-02,2026-12-03 06:40:00,136-ABC,BOM-1,48.28896,13.314240000000002,54.14,UNKNOWN,AUTO,TL-019,sup-02,1CV***********AHL,WO-22732,False,Leak Detected,0.9936,Morning,77.30208,Morning
5845,GA-2,STN-02,2026-12-03 06:42:00,,BOM-1,58.567080000000004,11.16051,50.0,REJECT,HUMAN,TL-010,sup-02,Z0E***********6W5,WO-61078,False,,1.0239,Morning,69.01086000000001,Morning
5852,GA-2,STN-02,2026-12-03 06:45:00,432-DEF,BOM-2,54.2089,10.7635,45.6,,Automated,TL-014,SUP-02,X62***********LYG,WO-45816,False,,0.9785,Morning,71.03909999999999,Morning
5893,GA-1,STN-02,2026-12-03 07:06:00,190-GHI,BOM-1,59.652,10.140839999999999,87.81,REPAIR,automated,TL-013,sup-09,XVM***********UTM,WO-75740,False,Temperature High,0.9942,Morning,75.95688,Morning
5895,GA-1,STN-02,2026-12-03 07:07:00,875-ABC,BOM-3,50.67615000000001,9.53350501247949,63.35,REPAIR,Human,TL-003,SUP-09,WRE***********L73,WO-63718,False,Torque Out of Spec,1.0115,Morning,81.32460000000002,Morning
5924,GA-2,STN-02,2026-12-03 07:21:00,646-DEF,BOM-1,42.6844,10.093085260414512,55.1,,HUMAN,TL-002,SUP-02,52T***********EAY,WO-67203,False,,0.9701,Morning,86.04787,Morning
5943,GA-1,STN-02,2026-12-03 07:31:00,333-GHI,BOM-2,50.095,7.439748893393456,60.12,,AUTO,TL-011,SUP-01,D95***********C3M,WO-24903,False,Visual Defect,1.0019,Morning,80.37464444444446,Morning
5952,GA-2,STN-02,2026-12-03 07:35:00,677-ABC,BOM-1,51.29045,7.09438,72.92,REPAIR,AUTO,TL-008,SUP-02,VVS***********NPS,WO-79442,False,Visual Defect,0.9587,Morning,69.50575,Morning
5956,GA-2,STN-02,2026-12-03 07:37:00,579-ABC,BOM-2,48.5001,10.25595,66.26,REPAIR,Human,TL-014,SUP-09,043***********H9N,WO-24091,False,Visual Defect,0.9585,Morning,74.85884999999999,Morning
5964,GA-1,STN-02,2026-12-03 07:41:00,253-GHI,BOM-3,47.55296,10.5616238503013,58.73,REPAIR,human,TL-005,SUP-02,KVW***********J1E,WO-98272,False,,0.9568,Morning,78.82968888888888,Morning
5987,GA-2,STN-02,2026-12-03 07:53:00,984-ABC,BOM-1,50.346360000000004,10.539990000000001,77.74,REPAIR,Automated,TL-017,SUP-09,A15***********B5X,WO-41249,False,Torque Out of Spec,1.0233,Morning,72.6543,Morning
5991,GA-1,STN-02,2026-12-03 07:55:00,490-GHI,BOM-3,38.8287,9.55935,68.95,UNKNOWN,AUTO,TL-016,SUP-02,2D1***********NZD,WO-51006,False,,0.9855,Morning,82.3878,Morning
6004,GA-1,STN-02,2026-12-03 08:01:00,293-GHI,BOM-3,54.8285,10.65535,55.77,REPAIR,AUTO,TL-019,SUP-01,XCL***********A8R,WO-67872,False,,1.0345,Morning,84.42669444444445,Morning
6022,GA-1,STN-02,2026-12-03 08:10:00,442-GHI,BOM-3,41.47925,10.3948,50.97,,Human,TL-003,sup-01,SFJ***********FG4,WO-73250,False,Leak Detected,0.9995,Morning,92.9535,Morning
6028,GA-1,STN-02,2026-12-03 08:13:00,688-GHI,BOM-2,47.413079999999994,7.690557646961485,62.85,REJECT,HUMAN,TL-014,SUP-09,L78***********EC3,WO-53532,False,Visual Defect,1.0131,Morning,98.37200999999999,Morning
6034,GA-2,STN-02,2026-12-03 08:16:00,772-GHI,BOM-2,54.09018,12.81906,52.45,REJECT,automated,TL-001,SUP-01,62X***********M94,WO-46892,False,Torque Out of Spec,1.0422,Morning,110.7627,Morning
6040,GA-2,STN-02,2026-12-03 08:19:00,148-DEF,BOM-1,53.649359999999994,10.570319999999999,37.94,REJECT,Human,TL-012,sup-01,P5H***********U2N,WO-11378,False,Torque Out of Spec,0.9972,Morning,89.94744,Morning
6068,GA-1,STN-02,2026-12-03 08:33:00,691-GHI,BOM-1,52.672720000000005,8.238966339855763,59.95,REJECT,AUTO,TL-017,SUP-01,NZS***********P0Z,WO-58145,False,,0.9827,Morning,79.00908000000001,Morning
6082,GA-2,STN-02,2026-12-03 08:40:00,,BOM-3,39.1872,10.821285456225263,55.94,REJECT,Human,TL-011,SUP-02,PMZ***********XMD,WO-51895,False,Leak Detected,1.0048,Morning,94.14976,Morning
6097,GA-1,STN-02,2026-12-03 08:48:00,590-ABC,BOM-1,55.7535,11.035951267943574,62.28,REJECT,Human,TL-018,SUP-01,M75***********DFB,WO-53415,False,,1.0137,Morning,77.0412,Morning
6104,GA-1,STN-02,2026-12-03 08:51:00,869-GHI,BOM-3,58.94654,10.44368,61.02,OK,human,TL-011,SUP-02,R20***********XNZ,WO-35746,False,Visual Defect,1.0042,Morning,90.07674,Morning
6105,GA-2,STN-02,2026-12-03 08:52:00,501-GHI,BOM-3,51.005599999999994,8.324008880431336,53.07,,HUMAN,TL-022,sup-09,15V***********BFF,WO-47513,False,,0.9904,Morning,78.29662222222223,Morning
6108,GA-1,STN-02,2026-12-03 08:53:00,380-ABC,BOM-1,62.809560000000005,8.68200471600546,52.78,OK,human,TL-008,sup-02,62R***********B2V,WO-17016,False,Torque Out of Spec,1.0098,Morning,90.3771,Morning
6138,GA-2,STN-02,2026-12-03 09:08:00,881-ABC,BOM-3,40.17816,9.6387,74.23,,Automated,TL-022,sup-01,MMT***********VJ0,WO-99346,False,,1.0146,Morning,91.8213,Morning
6172,GA-2,STN-02,2026-12-03 09:25:00,748-DEF,BOM-2,40.51032,11.120479999999999,74.46,,automated,TL-024,SUP-02,W30***********4AH,WO-96565,False,Temperature High,0.9929,Morning,84.79366,Morning
6226,GA-2,STN-02,2026-12-03 09:52:00,783-ABC,BOM-3,49.761,10.26,63.48,REJECT,automated,TL-008,sup-01,F3U***********YLV,WO-37846,False,Torque Out of Spec,1.026,Morning,71.5122,Morning
6272,GA-2,STN-02,2026-12-03 10:15:00,984-DEF,BOM-3,39.680550000000004,9.248850000000001,48.92,REPAIR,human,TL-010,sup-02,0P8***********2YG,WO-74239,False,,0.9945,Morning,81.25065000000001,Morning
6273,GA-2,STN-02,2026-12-03 10:16:00,751-GHI,BOM-3,53.811969999999995,,59.01,REJECT,Automated,TL-001,sup-02,RZ4***********YA6,WO-31754,False,Leak Detected,1.0211,Morning,101.29311999999999,Morning
6276,GA-2,STN-02,2026-12-03 10:17:00,,BOM-3,49.78532,9.67488,57.13,,HUMAN,TL-012,sup-09,9HB***********N5V,WO-74140,False,Leak Detected,1.0078,Morning,104.10574,Morning
6285,GA-2,STN-02,2026-12-03 10:22:00,837-GHI,BOM-2,50.67012,11.43528,74.09,REPAIR,AUTO,TL-017,sup-02,RWZ***********EST,WO-12631,False,Torque Out of Spec,0.9858,Morning,75.80802000000001,Morning
6290,GA-2,STN-02,2026-12-03 10:24:00,601-ABC,BOM-3,46.35808,13.187199999999999,62.63,REPAIR,HUMAN,TL-011,sup-09,6RS***********0HH,WO-96362,False,Visual Defect,1.0144,Morning,71.008,Morning
6300,GA-2,STN-02,2026-12-03 10:29:00,283-DEF,BOM-3,46.18992,11.35176,36.89,REJECT,AUTO,TL-020,sup-02,J00***********2WT,WO-16381,False,,0.9786,Morning,61.06464,Morning
6306,GA-2,STN-02,2026-12-03 10:32:00,306-GHI,BOM-1,60.40925,10.5841,63.75,UNKNOWN,human,TL-001,SUP-02,ZAL***********B6Z,WO-63719,False,Visual Defect,0.9985,Morning,77.16186111111111,Morning
6312,GA-1,STN-02,2026-12-03 10:35:00,908-DEF,BOM-1,58.181309999999996,12.99253092293054,62.23,,Automated,TL-022,sup-09,EUX***********GJ2,WO-98675,False,Leak Detected,1.0371,Morning,79.96040999999998,Morning
6330,GA-2,STN-02,2026-12-03 10:44:00,883-DEF,BOM-2,49.6128,9.7869,77.83,,AUTO,TL-004,SUP-01,6JN***********UBY,WO-76099,False,Temperature High,0.969,Morning,76.84169999999999,Morning
6339,GA-2,STN-02,2026-12-03 10:49:00,817-DEF,BOM-1,54.284459999999996,9.06348,74.37,REPAIR,automated,TL-015,SUP-02,JUP***********P1R,WO-80726,False,Visual Defect,0.9642,Morning,74.33981999999999,Morning
6357,GA-1,STN-02,2026-12-03 10:58:00,720-GHI,BOM-3,53.913599999999995,10.9824,56.56,REPAIR,Human,TL-016,SUP-09,PMT***********VE5,WO-61306,False,Leak Detected,0.9984,Morning,84.86399999999999,Morning
6364,GA-2,STN-02,2026-12-03 11:01:00,668-ABC,BOM-1,50.004220000000004,7.869190000000001,69.2,REJECT,Automated,TL-005,sup-09,0WP***********PM8,WO-11178,False,Temperature High,0.9961,Morning,88.55329,Morning
6397,GA-1,STN-02,2026-12-03 11:17:00,188-GHI,BOM-3,56.062259999999995,9.84606,72.99,UNKNOWN,Automated,TL-010,SUP-01,NHK***********JHR,WO-52637,False,Leak Detected,1.0047,Morning,79.77318,Morning
6399,GA-1,STN-02,2026-12-03 11:19:00,706-ABC,BOM-2,46.39517,7.646420000000001,71.32,,Automated,TL-006,SUP-02,C30***********WU8,WO-11051,False,Visual Defect,1.0333,Morning,74.11057222222223,Morning
6407,GA-1,STN-02,2026-12-03 11:23:00,408-DEF,BOM-1,48.703419999999994,10.80453536314621,56.03,REJECT,automated,TL-005,sup-02,VEG***********NEP,WO-45861,False,,1.0189,Morning,81.20633,Morning
6414,GA-1,STN-02,2026-12-03 11:26:00,279-DEF,BOM-2,47.68852,9.458879999999999,41.46,REJECT,human,TL-022,sup-01,BZ2***********GP5,WO-46667,False,Torque Out of Spec,0.9853,Morning,104.34327,Morning
6435,GA-1,STN-02,2026-12-03 11:37:00,438-GHI,BOM-2,53.462970000000006,11.78874,60.21,REJECT,AUTO,TL-006,sup-02,0ZS***********PL0,WO-78436,False,,1.0341,Morning,81.38367000000001,Morning
6450,GA-1,STN-02,2026-12-03 11:44:00,174-GHI,BOM-1,56.91609,8.9397,56.4,UNKNOWN,human,TL-015,SUP-02,3TT***********271,WO-29435,False,,0.9933,Morning,78.4707,Morning
6462,GA-1,STN-02,2026-12-03 11:50:00,895-ABC,BOM-1,57.26599999999999,7.733,52.05,REJECT,HUMAN,TL-003,sup-09,PAZ***********JLA,WO-48294,False,Torque Out of Spec,1.045,Morning,88.92949999999999,Morning
6428,GA-1,STN-02,2026-12-03 12:10:00,201-GHI,BOM-1,44.47277,8.93471,61.35,REJECT,Automated,TL-022,SUP-02,JKY***********YAP,WO-24035,False,Temperature High,1.0039,Morning,74.08782,Morning
6510,GA-2,STN-02,2026-12-03 12:14:00,947-GHI,BOM-2,53.94480000000001,11.851871923220122,52.93,REJECT,automated,TL-021,SUP-01,VWD***********CPT,WO-23887,False,Visual Defect,1.0374,Morning,78.63492000000001,Morning
6513,GA-1,STN-02,2026-12-03 12:16:00,193-ABC,BOM-1,52.032270000000004,10.266700450916312,60.35,REJECT,HUMAN,TL-001,sup-02,KEH***********2R8,WO-52297,False,Torque Out of Spec,0.9987,Morning,70.20861,Morning
6518,GA-2,STN-02,2026-12-03 12:18:00,323-DEF,BOM-1,45.39936,12.438307202250444,55.3,REJECT,HUMAN,TL-002,sup-01,XEX***********55E,WO-54157,False,Temperature High,0.9956,Morning,78.55284,Morning
6576,GA-1,STN-02,2026-12-03 12:47:00,685-ABC,BOM-2,49.327200000000005,8.9505,63.03,REPAIR,Automated,TL-005,SUP-01,ZMN***********WJV,WO-13333,False,Leak Detected,0.9945,Morning,76.245,Morning
6596,GA-1,STN-02,2026-12-03 12:57:00,614-GHI,BOM-3,46.798019999999994,8.98443,74.04,OK,Automated,TL-015,SUP-02,E8X***********UWK,WO-44529,False,Visual Defect,0.9873,Morning,61.90371,Morning
6623,GA-2,STN-02,2026-12-03 13:11:00,,BOM-3,57.613899999999994,12.299618031136667,55.49,REPAIR,AUTO,TL-009,SUP-01,6FM***********602,WO-51012,False,Torque Out of Spec,1.009,Morning,83.8591111111111,Morning
6628,GA-2,STN-02,2026-12-03 13:13:00,700-DEF,BOM-2,48.91915,8.885764420358802,50.91,REJECT,Human,TL-019,sup-02,ZFB***********JM0,WO-41389,False,,1.0045,Morning,85.7843,Morning
6630,GA-2,STN-02,2026-12-03 13:14:00,467-ABC,BOM-2,46.92883,10.545221252361449,55.42,OK,AUTO,TL-006,sup-02,969***********MJ1,WO-55536,False,Torque Out of Spec,1.0049,Morning,75.26701,Morning
6644,GA-2,STN-02,2026-12-03 13:21:00,482-DEF,BOM-3,43.94432,9.809,46.59,REJECT,automated,TL-020,SUP-09,KLY***********JMC,WO-96556,False,Torque Out of Spec,0.9809,Morning,76.90256000000001,Morning
6645,GA-1,STN-02,2026-12-03 13:22:00,467-DEF,BOM-2,46.2527,10.849404294047078,64.47,REJECT,AUTO,TL-015,SUP-01,BUS***********2B2,WO-23078,False,Torque Out of Spec,0.9841,Morning,80.00733,Morning
6647,GA-2,STN-02,2026-12-03 13:23:00,170-ABC,BOM-2,46.229079999999996,9.0252,68.87,REJECT,Automated,TL-014,SUP-02,2Z5***********FBB,WO-30431,False,Temperature High,1.0028,Morning,81.82847999999998,Morning
6676,GA-2,STN-02,2026-12-03 13:37:00,419-ABC,BOM-1,46.720439999999996,9.983,53.21,REJECT,HUMAN,TL-006,sup-09,LF8***********27G,WO-23774,False,Visual Defect,0.9983,Morning,80.16349,Morning
6686,GA-1,STN-02,2026-12-03 13:42:00,,BOM-2,40.083479999999994,8.52016,57.07,REJECT,human,TL-018,SUP-09,6VX***********PEP,WO-22535,False,Leak Detected,0.9682,Morning,92.83962222222222,Morning
6704,GA-2,STN-02,2026-12-03 13:51:00,821-ABC,BOM-3,57.66425,,42.66,REJECT,Human,TL-023,sup-01,EJJ***********MU7,WO-62773,False,,0.9925,Morning,79.10225000000001,Morning
6707,GA-1,STN-02,2026-12-03 13:53:00,959-DEF,BOM-2,48.34075,9.87169,46.53,REJECT,HUMAN,TL-007,sup-02,LYF***********R8G,WO-99485,False,,1.0177,Morning,84.97795,Morning
6741,GA-2,STN-02,2026-12-03 14:10:00,848-GHI,BOM-2,43.100640000000006,12.870330000000001,65.23,,human,TL-024,sup-02,37Z***********LAU,WO-51828,False,Visual Defect,0.9977,Evening,74.92727,Evening
6755,GA-2,STN-02,2026-12-03 14:17:00,143-ABC,BOM-3,50.89777,9.772296915291166,85.48,,Automated,TL-016,SUP-02,AY9***********BYL,WO-20090,False,Torque Out of Spec,1.0241,Evening,84.28343,Evening
6757,GA-2,STN-02,2026-12-03 14:18:00,498-ABC,BOM-3,47.24208,7.82416,49.84,REJECT,Human,TL-022,SUP-09,VGS***********LUS,WO-53482,False,Torque Out of Spec,0.9904,Evening,92.70143999999999,Evening
6761,GA-2,STN-02,2026-12-03 14:20:00,919-GHI,BOM-1,55.06368,9.68665866876267,70.11,REPAIR,Automated,TL-008,SUP-02,8ZE***********UMY,WO-24994,False,Torque Out of Spec,1.0122,Evening,79.86258000000001,Evening
6778,GA-2,STN-02,2026-12-03 14:28:00,108-GHI,BOM-1,50.00985,10.81021,48.8,REJECT,human,TL-010,SUP-01,M5N***********830,WO-11804,False,Torque Out of Spec,1.0103,Evening,83.65284,Evening
6786,GA-1,STN-02,2026-12-03 14:32:00,217-DEF,BOM-3,41.70095,9.917735352114619,54.05,REJECT,AUTO,TL-010,sup-02,HNM***********Y3Z,WO-57988,False,,0.9371,Evening,71.96928,Evening
6798,GA-2,STN-02,2026-12-03 14:38:00,462-DEF,BOM-2,51.37581,9.701020000000002,73.58,REJECT,AUTO,TL-018,SUP-09,CJA***********K1S,WO-25060,False,Temperature High,0.9899,Evening,62.74866111111111,Evening
6813,GA-2,STN-02,2026-12-03 14:46:00,344-ABC,BOM-2,50.57148000000001,7.744529019980971,68.72,REJECT,Human,TL-004,SUP-01,MCB***********N86,WO-39714,False,Temperature High,1.0074,Evening,84.1179,Evening
6816,GA-1,STN-02,2026-12-03 14:47:00,299-GHI,BOM-1,50.461040000000004,8.5442,44.67,REJECT,Automated,TL-001,SUP-09,UJ9***********0VU,WO-51902,False,,1.0052,Evening,96.70024000000001,Evening
6817,GA-1,STN-02,2026-12-03 14:48:00,243-ABC,BOM-2,48.28383999999999,8.06432,46.33,,automated,TL-013,SUP-01,JYY***********KNT,WO-47489,False,Torque Out of Spec,1.0208,Evening,80.33695999999999,Evening
6821,GA-1,STN-02,2026-12-03 14:49:00,542-DEF,BOM-1,50.3139,11.516568071815662,43.07,REPAIR,Human,TL-005,SUP-09,BTH***********V56,WO-72810,False,Visual Defect,1.0185,Evening,77.71154999999999,Evening
6856,GA-2,STN-02,2026-12-03 15:07:00,678-ABC,BOM-2,50.160120000000006,7.909480000000001,56.73,,AUTO,TL-007,SUP-01,6K6***********EKP,WO-60863,False,Temperature High,1.0012,Evening,91.6098,Evening
6858,GA-1,STN-02,2026-12-03 15:08:00,537-DEF,BOM-3,56.128080000000004,10.70484,64.43,REPAIR,Automated,TL-023,sup-09,TLH***********BL1,WO-79567,False,Torque Out of Spec,0.9644,Evening,86.84957777777778,Evening
6863,GA-2,STN-02,2026-12-03 15:11:00,362-ABC,BOM-3,59.27521000000001,10.683920000000002,60.94,OK,Automated,TL-015,sup-01,6ZD***********5EV,WO-54407,False,,1.0273,Evening,87.01231000000001,Evening
6904,GA-2,STN-02,2026-12-03 15:31:00,920-ABC,BOM-2,49.125,10.611,55.9,REPAIR,automated,TL-018,sup-01,P0J***********VL5,WO-56056,False,Temperature High,0.9825,Evening,82.47541666666667,Evening
6924,GA-2,STN-02,2026-12-03 15:41:00,534-DEF,BOM-2,55.315920000000006,12.826880000000001,67.92,REPAIR,HUMAN,TL-024,sup-01,7UY***********NU2,WO-78564,False,Leak Detected,1.0021,Evening,79.76715999999999,Evening
6932,GA-1,STN-02,2026-12-03 15:45:00,396-ABC,BOM-2,53.40211,10.16713,53.18,OK,human,TL-002,sup-02,5TU***********5XH,WO-26651,False,Leak Detected,0.9871,Evening,77.70670555555556,Evening
7019,GA-1,STN-02,2026-12-03 16:29:00,351-GHI,BOM-1,46.943,9.28655,56.49,,human,TL-009,sup-09,S6Y***********7EV,WO-24954,False,,1.0205,Evening,69.49605,Evening
7061,GA-2,STN-02,2026-12-03 16:50:00,387-ABC,BOM-1,57.48435,9.9792,63.98,REPAIR,AUTO,TL-011,SUP-09,TDN***********9X8,WO-86417,False,Leak Detected,1.0395,Evening,75.47925000000001,Evening
7096,GA-2,STN-02,2026-12-03 17:07:00,916-GHI,BOM-3,56.40232,12.64536,81.76,REPAIR,Automated,TL-009,sup-02,ZJF***********ZB9,WO-78519,False,Leak Detected,1.0036,Evening,72.35956,Evening
7097,GA-1,STN-02,2026-12-03 17:08:00,837-GHI,BOM-1,44.1786,8.318735779588797,65.4,REJECT,AUTO,TL-008,sup-09,D2Y***********R78,WO-97045,False,,1.0156,Evening,97.80228,Evening
7010,GA-1,STN-02,2026-12-03 17:10:00,783-DEF,BOM-1,49.080360000000006,10.138112770446366,48.61,REJECT,human,TL-024,SUP-01,7R6***********5V7,WO-12617,False,Temperature High,0.9996,Evening,75.56976,Evening
7103,GA-1,STN-02,2026-12-03 17:11:00,663-DEF,BOM-2,51.62256,9.581460000000002,68.6,REJECT,automated,TL-005,sup-01,666***********R42,WO-91620,False,Torque Out of Spec,0.9777,Evening,88.18854,Evening
7120,GA-2,STN-02,2026-12-03 17:19:00,322-GHI,BOM-3,42.3034,8.26392,62.0,REPAIR,AUTO,TL-018,SUP-02,M30***********DRW,WO-39321,False,Torque Out of Spec,0.9838,Evening,76.7364,Evening
7128,GA-2,STN-02,2026-12-03 17:23:00,620-ABC,BOM-3,44.5648,11.334959999999999,60.26,,Human,TL-022,SUP-02,TCU***********ZHF,WO-44884,False,,0.9688,Evening,98.13944,Evening
7138,GA-1,STN-02,2026-12-03 17:28:00,214-DEF,BOM-1,47.058400000000006,9.1724,58.97,REJECT,human,TL-014,SUP-01,H6G***********4Z5,WO-19733,False,Leak Detected,0.997,Evening,87.9354,Evening
7139,GA-1,STN-02,2026-12-03 17:29:00,308-ABC,BOM-3,67.63714999999999,8.44193,60.75,REPAIR,Human,TL-009,SUP-01,2VM***********P2H,WO-16396,False,Visual Defect,1.0171,Evening,88.09216111111111,Evening
7178,GA-2,STN-02,2026-12-03 17:48:00,889-ABC,BOM-3,49.826699999999995,9.46204,53.07,REJECT,automated,TL-023,SUP-01,8T2***********5UC,WO-66560,False,Visual Defect,1.0066,Evening,81.93724,Evening
7189,GA-1,STN-02,2026-12-03 17:54:00,,BOM-2,45.0905,10.7028,56.45,OK,Automated,TL-003,SUP-01,GDV***********GJP,WO-11282,False,Leak Detected,0.991,Evening,90.84166666666667,Evening
7201,GA-1,STN-02,2026-12-03 18:00:00,311-GHI,BOM-1,55.403240000000004,12.470839999999999,41.65,REPAIR,AUTO,TL-006,sup-09,ZE2***********D27,WO-14547,False,Visual Defect,1.0222,Evening,68.89628,Evening
7236,GA-1,STN-02,2026-12-03 18:17:00,328-DEF,BOM-3,57.58818,9.951255533032722,53.2,REJECT,AUTO,TL-005,SUP-01,0TG***********3KA,WO-67139,False,,1.0302,Evening,74.1744,Evening
7238,GA-2,STN-02,2026-12-03 18:18:00,306-GHI,BOM-1,51.198980000000006,12.64676,72.64,REJECT,Human,TL-018,SUP-09,ZBA***********0GG,WO-38473,False,Leak Detected,1.0199,Evening,80.77608000000001,Evening
7239,GA-1,STN-02,2026-12-03 18:19:00,577-GHI,BOM-2,57.601600000000005,10.317806367986321,64.41,REJECT,human,TL-021,sup-09,XK2***********H25,WO-49048,False,Visual Defect,0.973,Evening,75.60210000000001,Evening
7259,GA-2,STN-02,2026-12-03 18:29:00,459-GHI,BOM-2,57.530100000000004,11.707880000000001,67.69,REPAIR,Human,TL-013,sup-02,NZB***********P5H,WO-35961,False,Visual Defect,1.0093,Evening,92.45188,Evening
7267,GA-2,STN-02,2026-12-03 18:33:00,887-DEF,BOM-2,47.772999999999996,12.465009170010617,62.63,REPAIR,Human,TL-010,SUP-02,HG5***********E76,WO-65262,False,Visual Defect,1.01,Evening,90.193,Evening
7274,GA-1,STN-02,2026-12-03 18:36:00,219-DEF,BOM-1,53.147259999999996,9.35359698837546,57.32,REJECT,AUTO,TL-010,SUP-02,506***********X3F,WO-38087,False,Temperature High,1.0162,Evening,70.42266,Evening
7285,GA-1,STN-02,2026-12-03 18:42:00,559-ABC,BOM-1,41.38976,8.8272,50.51,REPAIR,AUTO,TL-010,SUP-09,BLM***********DKX,WO-88260,False,Visual Defect,0.9808,Evening,88.07584,Evening
7287,GA-2,STN-02,2026-12-03 18:43:00,223-GHI,BOM-1,46.656,11.2752,45.8,REPAIR,Human,TL-020,SUP-09,P3P***********ZGK,WO-67624,False,Torque Out of Spec,0.972,Evening,99.24119999999999,Evening
7289,GA-1,STN-02,2026-12-03 18:44:00,967-GHI,BOM-3,45.1717,9.13045,68.3,REJECT,Automated,TL-024,sup-02,98F***********1PP,WO-26225,False,Torque Out of Spec,0.9611,Evening,92.26559999999999,Evening
7299,GA-2,STN-02,2026-12-03 18:49:00,202-DEF,BOM-2,50.15984,10.59152,53.2,REPAIR,Human,TL-011,SUP-01,6R5***********120,WO-85341,False,Temperature High,0.9992,Evening,72.84168000000001,Evening
7318,GA-2,STN-02,2026-12-03 18:58:00,311-ABC,BOM-3,48.275040000000004,9.20056812697362,49.35,REPAIR,Automated,TL-018,SUP-02,RN5***********DCE,WO-95752,False,Leak Detected,0.9812,Evening,90.85911999999999,Evening
7322,GA-1,STN-02,2026-12-03 19:00:00,,BOM-1,43.4676,11.2585,75.72,UNKNOWN,Automated,TL-009,sup-02,4EK***********76U,WO-19442,False,Torque Out of Spec,0.979,Evening,65.3972,Evening
7365,GA-2,STN-02,2026-12-03 19:22:00,522-DEF,BOM-3,50.118719999999996,10.699739378645594,60.4,REJECT,HUMAN,TL-020,sup-01,CWA***********P0H,WO-86330,False,,1.0064,Evening,74.87616,Evening
7377,GA-1,STN-02,2026-12-03 19:28:00,,BOM-3,46.09017,11.779896992512306,56.49,REPAIR,human,TL-009,SUP-09,R74***********GNU,WO-60611,False,Visual Defect,1.0311,Evening,74.65164,Evening
7425,GA-1,STN-02,2026-12-03 19:52:00,789-DEF,BOM-3,50.2452,10.773226326893642,73.46,REPAIR,automated,TL-017,sup-02,2K4***********DDB,WO-97081,False,Temperature High,0.9852,Evening,98.12592,Evening
7433,GA-2,STN-02,2026-12-03 19:56:00,706-ABC,BOM-1,57.543200000000006,9.426177967153437,52.5,REJECT,human,TL-004,SUP-02,MSJ***********988,WO-26100,False,Leak Detected,1.006,Evening,72.2308,Evening
7455,GA-2,STN-02,2026-12-03 20:07:00,918-DEF,BOM-2,48.87916,9.915315986155353,64.29,REPAIR,Automated,TL-002,SUP-01,GNF***********H8L,WO-61837,False,Torque Out of Spec,1.0099,Evening,88.97219,Evening
7469,GA-2,STN-02,2026-12-03 20:14:00,,BOM-3,51.45543,8.829629999999998,60.32,,Human,TL-010,SUP-02,S5K***********GHA,WO-87756,False,Torque Out of Spec,1.0149,Evening,76.62495,Evening
7479,GA-1,STN-02,2026-12-03 20:19:00,231-GHI,BOM-1,37.212270000000004,9.18098,64.35,REJECT,automated,TL-009,sup-02,1Z8***********3WA,WO-75548,False,Torque Out of Spec,0.9767,Evening,81.44592777777778,Evening
