Event_ID,Line,Station,Machine_ID,Tool_ID,Operator_ID,Part_No,Part_Type,BOM_Version,Energy_Consumption,Cycle_Time,Defect_Code,Scrap_Reason,Inspection_Result,VIN,Supplier,Supplier_Lot,WO,Rework_Flag,Andon_Flag,Production_Target,Actual_Output,Maintenance_Flag,Warranty_Flag,TS_dt,Torque_Nm,Temp_C,Defect_Normalized,Shift_Derived,Inspection_Source_Normalized,Anomaly_Flag,BOM_Valid
4461,GA-1,STN-02,MCH-019,TL-010,OP-0048,140-ABC,INTERIOR,BOM-1,319.07,69.62,Unknown,Unknown,Pass,UE4***********BP8,SUP-01,LOT-5441,WO-63148,False,0,67,57,0,0,2026-11-03 19:10:00,51.79761,92.89240000000001,Repair,Evening,Automated,False,True
4465,GA-2,STN-02,MCH-016,TL-012,OP-0033,924-ABC,ELECTRICAL,BOM-2,275.35,67.99,TORQ_OOS,Temperature High,Pass,147***********YJC,SUP-01,LOT-7930,WO-70361,False,0,63,62,0,0,2026-11-03 19:12:00,45.359538,91.62956,Unknown,Evening,Automated,False,True
4470,PAINT-1,STN-02,MCH-003,TL-024,OP-0050,818-ABC,ENGINE,BOM-3,251.36,53.03,Unknown,Unknown,Pass,X4V***********YLJ,SUP-01,LOT-2450,WO-29115,False,0,73,75,0,0,2026-11-03 19:14:00,46.7103,86.43972,OK,Evening,Automated,False,True
4514,BODY-1,STN-02,MCH-011,TL-008,OP-0031,411-DEF,ELECTRICAL,BOM-3,340.82,59.03,TEMP_OOS,Visual Defect,Rework,E4P***********S32,SUP-01,LOT-4028,WO-51547,False,0,58,51,0,0,2026-11-03 19:36:00,48.74249999999999,86.02799999999999,Repair,Evening,Automated,False,True
4543,BODY-1,STN-02,MCH-015,TL-005,OP-0011,367-JKL,ELECTRICAL,BOM-2,192.99,64.66,VISUAL,Unknown,Pass,N4M***********K1C,SUP-01,LOT-6171,WO-63086,False,0,68,64,0,0,2026-11-03 19:51:00,45.10415,96.65174999999999,Repair,Evening,Human,False,True
4565,BODY-1,STN-02,MCH-009,TL-020,OP-0019,829-ABC,BODY,BOM-2,194.77,65.82,TORQ_OOS,Visual Defect,Rework,TKW***********SL0,SUP-01,LOT-6752,WO-25249,False,0,52,53,0,0,2026-11-03 20:02:00,47.935923,93.87832999999999,Repair,Evening,Human,False,True
4583,GA-1,STN-02,MCH-003,TL-023,OP-0037,372-ABC,ENGINE,BOM-2,214.28,56.41,Unknown,Unknown,Pass,WYN***********KRX,SUP-09,LOT-2767,WO-98282,False,0,54,53,0,0,2026-11-03 20:11:00,52.007997,73.86972,Reject,Evening,Human,False,True
4588,GA-2,STN-02,MCH-002,TL-001,OP-0033,366-GHI,BODY,BOM-2,98.2,59.95,TEMP_OOS,Torque Out Of Spec,Rework,JD5***********4PM,SUP-02,LOT-8626,WO-92459,False,0,60,58,0,0,2026-11-03 20:13:00,48.63327,87.39891999999999,Reject,Evening,Automated,False,True
4591,PAINT-1,STN-02,MCH-011,TL-009,OP-0038,805-GHI,ELECTRICAL,BOM-1,117.57,53.34,Unknown,Unknown,Pass,2K7***********WP0,SUP-09,LOT-6675,WO-85971,False,0,71,67,0,0,2026-11-03 20:15:00,42.406048,106.71455999999999,Unknown,Evening,Automated,False,True
4689,GA-1,STN-02,MCH-015,TL-016,OP-0020,916-GHI,BODY,BOM-3,167.37,74.0,LEAK,Unknown,Fail,WVB***********00E,SUP-09,LOT-9342,WO-26305,False,0,75,72,0,0,2026-11-03 21:04:00,48.93564,84.39912000000001,Repair,Evening,Human,False,True
4698,GA-1,STN-02,MCH-014,TL-002,OP-0050,482-JKL,ENGINE,BOM-1,151.67,57.9,Unknown,Unknown,Pass,406***********J94,SUP-01,LOT-3886,WO-78008,False,0,71,70,0,0,2026-11-03 21:08:00,46.30850999999999,169.79787,Reject,Evening,Human,True,True
4705,PAINT-1,STN-02,MCH-014,TL-030,OP-0033,830-DEF,BODY,BOM-2,329.7,60.16,Unknown,Visual Defect,Pass,W5W***********EJL,SUP-02,LOT-3079,WO-32210,False,0,69,68,0,0,2026-11-03 21:12:00,37.80756,78.41568000000001,Reject,Evening,Human,False,True
4738,GA-2,STN-02,MCH-016,TL-005,OP-0021,558-DEF,ENGINE,BOM-1,192.05,62.14,Unknown,Temperature High,Pass,564***********KZ6,SUP-01,LOT-5840,WO-81439,False,0,71,62,0,0,2026-11-03 21:28:00,42.32851,78.568,Reject,Evening,Automated,False,True
4746,GA-2,STN-02,MCH-014,TL-001,OP-0045,518-ABC,INTERIOR,BOM-2,180.41,88.03,TORQ_OOS,Torque Out Of Spec,Pass,KL2***********WEV,SUP-09,LOT-7552,WO-16966,False,0,77,80,0,0,2026-11-03 21:32:00,46.109469,81.77981,Reject,Evening,Human,False,True
4750,GA-2,STN-02,MCH-012,TL-011,OP-0033,995-JKL,BODY,BOM-2,223.19,77.77,LEAK,Unknown,Pass,NAN***********P8R,SUP-09,LOT-6766,WO-23794,False,0,77,74,0,0,2026-11-03 21:34:00,49.2318,71.4165,Reject,Evening,Automated,False,True
4751,GA-1,STN-02,MCH-018,TL-012,OP-0007,489-JKL,ELECTRICAL,BOM-3,233.4,64.86,VISUAL,Unknown,Rework,M5T***********XGG,SUP-09,LOT-4125,WO-70397,False,0,57,56,0,0,2026-11-03 21:35:00,54.06899999999999,80.0985,Repair,Evening,Automated,False,True
4806,BODY-1,STN-02,MCH-011,TL-024,OP-0041,493-DEF,INTERIOR,BOM-3,210.54,70.37,LEAK,Torque Out Of Spec,Rework,WLD***********MJ2,SUP-02,LOT-9992,WO-98476,False,0,71,74,0,0,2026-11-03 22:02:00,58.52104,78.61189,Reject,Night,Automated,False,True
4815,PAINT-1,STN-02,MCH-015,TL-019,OP-0001,870-DEF,BODY,BOM-3,157.89,63.92,TORQ_OOS,Visual Defect,Pass,75M***********CML,SUP-09,LOT-2605,WO-72180,False,0,73,72,0,0,2026-11-03 22:07:00,49.48398000000001,61.51782,Reject,Night,Automated,False,True
4852,PAINT-1,STN-02,MCH-016,TL-003,OP-0007,426-ABC,ENGINE,BOM-3,156.14,53.65,TORQ_OOS,Unknown,Fail,9P9***********HUY,SUP-01,LOT-1782,WO-57017,False,0,75,71,0,0,2026-11-03 22:25:00,48.9658,88.26060000000001,Reject,Night,Human,False,True
4861,GA-1,STN-02,MCH-006,TL-016,OP-0015,393-DEF,ENGINE,BOM-1,244.53,57.89,Unknown,Unknown,Fail,EAD***********WZY,SUP-09,LOT-9407,WO-52062,False,0,67,69,0,0,2026-11-03 22:30:00,50.98137,164.92817,Reject,Night,Automated,True,True
4886,GA-1,STN-02,MCH-015,TL-019,OP-0012,567-GHI,BODY,BOM-2,200.02,74.91,Unknown,Unknown,Fail,1CS***********EWL,SUP-01,LOT-8394,WO-48414,False,0,74,70,0,0,2026-11-03 22:42:00,50.146342,186.09689,Repair,Night,Automated,True,True
4935,GA-2,STN-02,MCH-017,TL-009,OP-0039,739-GHI,ENGINE,BOM-3,288.02,60.71,VISUAL,Unknown,Rework,PVY***********TZT,SUP-02,LOT-6742,WO-24372,False,0,62,63,0,0,2026-11-03 23:07:00,45.82721,84.21776,Repair,Night,Automated,False,True
4963,BODY-1,STN-02,MCH-011,TL-004,OP-0005,246-DEF,BODY,BOM-1,168.85,75.37,TORQ_OOS,Unknown,Pass,GN1***********1S0,SUP-02,LOT-7481,WO-13379,False,0,54,49,0,0,2026-11-03 23:21:00,48.60304,189.51266,Unknown,Night,Automated,True,True
4982,BODY-1,STN-02,MCH-008,TL-015,OP-0024,509-DEF,INTERIOR,BOM-3,114.78,69.26,LEAK,Torque Out Of Spec,Pass,F9Y***********9F3,SUP-02,LOT-9486,WO-64650,False,0,79,69,0,0,2026-11-03 23:30:00,46.0835,173.45045000000002,Unknown,Night,Human,True,True
5008,BODY-1,STN-02,MCH-005,TL-015,OP-0037,499-GHI,INTERIOR,BOM-3,375.18,53.83,LEAK,Visual Defect,Pass,804***********4RG,SUP-02,LOT-3819,WO-55418,False,0,54,51,0,0,2026-11-03 23:43:00,52.981632,85.71728,Reject,Night,Human,False,True
5011,BODY-1,STN-02,MCH-018,TL-026,OP-0047,664-DEF,INTERIOR,BOM-3,207.68,73.69,TORQ_OOS,Temperature High,Pass,KA5***********9VP,SUP-09,LOT-2816,WO-53201,False,0,60,54,0,0,2026-11-03 23:45:00,53.29143,68.72556,Repair,Night,Human,False,True
5056,BODY-1,STN-02,MCH-002,TL-015,OP-0005,783-DEF,ENGINE,BOM-2,218.79,63.03,Unknown,Unknown,Rework,CDS***********039,SUP-01,LOT-1449,WO-68153,False,0,64,62,0,0,2026-12-03 00:07:00,49.32725000000001,154.53225,Reject,Night,Human,True,True
5075,GA-1,STN-02,MCH-006,TL-026,OP-0033,332-ABC,INTERIOR,BOM-3,259.28,73.65,TORQ_OOS,Unknown,Rework,BTK***********L4F,SUP-02,LOT-2126,WO-62906,False,0,65,59,0,0,2026-12-03 00:17:00,52.96224,77.916,NA,Night,Automated,False,True
5103,GA-1,STN-02,MCH-005,TL-009,OP-0016,557-ABC,ELECTRICAL,BOM-3,307.8,48.13,Unknown,Unknown,Pass,59D***********VMD,SUP-01,LOT-7040,WO-46812,False,0,63,54,0,0,2026-12-03 00:31:00,40.36842,83.29056,Repair,Night,Automated,False,True
5114,GA-1,STN-02,MCH-008,TL-001,OP-0011,782-JKL,ENGINE,BOM-1,150.94,59.44,Unknown,Unknown,Pass,18V***********XNY,SUP-01,LOT-6287,WO-97869,False,0,74,69,0,0,2026-12-03 00:36:00,46.4128,93.0328,Repair,Night,Automated,False,True
5119,BODY-1,STN-02,MCH-010,TL-003,OP-0032,478-GHI,ENGINE,BOM-3,202.34,71.54,Unknown,Unknown,Pass,Y9J***********7XY,SUP-02,LOT-2912,WO-65835,False,0,59,60,0,0,2026-12-03 00:39:00,49.03899,76.24903,Unknown,Night,Automated,False,True
5148,BODY-1,STN-02,MCH-015,TL-008,OP-0008,290-GHI,INTERIOR,BOM-1,164.13,67.1,TEMP_OOS,Unknown,Pass,VPD***********V71,SUP-02,LOT-7982,WO-82695,False,0,59,50,0,0,2026-12-03 00:53:00,52.95357,175.62440999999998,Unknown,Night,Human,True,True
5151,GA-1,STN-02,MCH-002,TL-022,OP-0023,402-ABC,ENGINE,BOM-3,135.59,67.0,Unknown,Unknown,Pass,9VJ***********61W,SUP-09,LOT-3915,WO-47926,False,0,75,73,0,0,2026-12-03 00:55:00,48.5485,71.071,Repair,Night,Human,False,True
5159,GA-1,STN-02,MCH-013,TL-028,OP-0018,638-GHI,ENGINE,BOM-2,282.76,65.77,LEAK,Torque Out Of Spec,Pass,VJ4***********8FY,SUP-02,LOT-1792,WO-17003,False,0,67,70,0,0,2026-12-03 00:59:00,46.8384,76.79546,NA,Night,Automated,False,True
5175,GA-1,STN-02,MCH-004,TL-002,OP-0004,952-DEF,BODY,BOM-3,259.32,83.03,Unknown,Visual Defect,Pass,J3R***********800,SUP-09,LOT-5489,WO-51658,False,0,69,59,0,0,2026-12-03 01:07:00,40.14558,74.56993,Unknown,Night,Human,False,True
5184,BODY-1,STN-02,MCH-002,TL-021,OP-0036,378-DEF,INTERIOR,BOM-2,199.13,75.11,Unknown,Unknown,Pass,EAF***********9SP,SUP-02,LOT-4779,WO-64723,False,0,73,77,0,0,2026-12-03 01:11:00,43.06587,71.75934000000001,Reject,Night,Human,False,True
5189,BODY-1,STN-02,MCH-019,TL-016,OP-0021,636-DEF,BODY,BOM-1,423.74,68.74,Unknown,Visual Defect,Rework,SGR***********KTP,SUP-09,LOT-4031,WO-93799,False,0,69,72,0,0,2026-12-03 01:14:00,44.97024,70.06524,Reject,Night,Human,False,True
5200,BODY-1,STN-02,MCH-011,TL-012,OP-0036,644-GHI,ENGINE,BOM-1,274.53,69.37,VISUAL,Torque Out Of Spec,Rework,ZY3***********GY7,SUP-09,LOT-8115,WO-73110,False,0,69,72,0,0,2026-12-03 01:19:00,49.9041,74.115,NA,Night,Human,False,True
5204,PAINT-1,STN-02,MCH-004,TL-006,OP-0012,442-DEF,ELECTRICAL,BOM-2,184.77,60.63,VISUAL,Unknown,Pass,GEU***********SZ0,SUP-01,LOT-9427,WO-18256,False,0,78,71,0,0,2026-12-03 01:21:00,46.6193,196.3962,Repair,Night,Automated,True,True
5245,GA-2,STN-02,MCH-008,TL-006,OP-0004,178-DEF,ELECTRICAL,BOM-1,140.32,56.84,TEMP_OOS,Unknown,Pass,AT8***********5NH,SUP-01,LOT-8790,WO-68798,False,0,69,70,0,0,2026-12-03 01:42:00,60.22016,84.95872,Repair,Night,Human,False,True
5247,PAINT-1,STN-02,MCH-018,TL-025,OP-0025,326-JKL,BODY,BOM-3,202.14,54.99,LEAK,Unknown,Pass,ZMN***********XNN,SUP-02,LOT-2844,WO-46375,False,0,63,57,0,0,2026-12-03 01:43:00,64.19615,73.00935000000001,Reject,Night,Human,False,True
5261,BODY-1,STN-02,MCH-020,TL-016,OP-0036,234-JKL,BODY,BOM-2,159.34,68.63,TORQ_OOS,Torque Out Of Spec,Pass,LFT***********JJZ,SUP-09,LOT-2833,WO-65319,False,0,58,48,0,1,2026-12-03 01:50:00,43.93485,63.1872,Reject,Night,Human,False,True
5282,PAINT-1,STN-02,MCH-015,TL-022,OP-0022,725-JKL,INTERIOR,BOM-2,190.88,52.54,VISUAL,Torque Out Of Spec,Pass,F17***********PUF,SUP-01,LOT-2479,WO-86400,False,0,76,67,0,0,2026-12-03 02:00:00,57.737844,216.40032000000002,Unknown,Night,Automated,True,True
5284,BODY-1,STN-02,MCH-003,TL-001,OP-0019,479-DEF,BODY,BOM-2,275.73,63.12,Unknown,Unknown,Fail,564***********W4U,SUP-09,LOT-9372,WO-53261,False,1,56,50,0,0,2026-12-03 02:01:00,55.911660000000005,193.63302000000002,Repair,Night,Human,True,True
5321,GA-2,STN-02,MCH-013,TL-002,OP-0006,707-ABC,ENGINE,BOM-1,149.78,56.33,Unknown,Torque Out Of Spec,Pass,8JU***********LB1,SUP-02,LOT-1772,WO-16180,False,0,54,44,0,0,2026-12-03 02:20:00,54.6339,85.20045000000002,Unknown,Night,Human,False,True
5327,PAINT-1,STN-02,MCH-009,TL-004,OP-0035,338-DEF,BODY,BOM-1,345.84,52.07,TORQ_OOS,Torque Out Of Spec,Fail,81T***********LA8,SUP-02,LOT-7338,WO-71427,False,0,71,74,0,0,2026-12-03 02:23:00,46.05612000000001,89.355,Repair,Night,Automated,False,True
5370,GA-2,STN-02,MCH-003,TL-018,OP-0021,586-JKL,ELECTRICAL,BOM-1,264.7,69.26,LEAK,Torque Out Of Spec,Rework,E56***********Y59,SUP-01,LOT-5080,WO-96366,False,0,56,52,0,0,2026-12-03 02:44:00,47.319036,68.7516,Reject,Night,Automated,False,True
5396,GA-1,STN-02,MCH-009,TL-026,OP-0010,565-ABC,INTERIOR,BOM-1,348.71,60.24,Unknown,Leak Detected,Pass,LJ6***********2DV,SUP-09,LOT-4518,WO-71182,False,0,70,66,0,0,2026-12-03 02:57:00,46.18526,68.58412,Reject,Night,Human,False,True
5408,BODY-1,STN-02,MCH-006,TL-008,OP-0033,178-JKL,BODY,BOM-1,179.35,45.78,LEAK,Unknown,Pass,9VV***********4D0,SUP-09,LOT-7175,WO-40183,False,0,69,66,0,0,2026-12-03 03:03:00,37.85955,192.55980000000002,Repair,Night,Human,True,True
5419,PAINT-1,STN-02,MCH-009,TL-022,OP-0028,700-JKL,ELECTRICAL,BOM-3,192.84,45.19,TORQ_OOS,Visual Defect,Pass,0ZX***********1Y5,SUP-02,LOT-5758,WO-88035,False,0,72,73,0,0,2026-12-03 03:09:00,44.783925,78.87909,Reject,Night,Human,False,True
5432,GA-1,STN-02,MCH-010,TL-006,OP-0008,976-DEF,BODY,BOM-1,116.02,63.28,Unknown,Unknown,Pass,SJN***********5T6,SUP-02,LOT-8503,WO-56679,False,0,76,78,0,0,2026-12-03 03:15:00,45.2824,85.15060000000001,Reject,Night,Automated,False,True
5448,GA-2,STN-02,MCH-008,TL-007,OP-0008,930-ABC,INTERIOR,BOM-1,242.13,57.68,VISUAL,Unknown,Pass,UK9***********B36,SUP-09,LOT-7652,WO-89349,False,0,54,55,0,0,2026-12-03 03:23:00,46.71576,87.24268000000001,Repair,Night,Automated,False,True
5484,BODY-1,STN-02,MCH-008,TL-010,OP-0033,874-JKL,INTERIOR,BOM-2,158.95,55.3,TORQ_OOS,Visual Defect,Pass,BYA***********47X,SUP-09,LOT-9802,WO-61458,False,0,74,73,0,0,2026-12-03 03:41:00,45.99473999999999,87.43052999999999,Repair,Night,Automated,False,True
5487,GA-1,STN-02,MCH-020,TL-003,OP-0032,879-GHI,INTERIOR,BOM-1,205.26,73.91,TORQ_OOS,Temperature High,Pass,T2W***********879,SUP-09,LOT-7957,WO-15569,False,0,71,67,0,0,2026-12-03 03:43:00,56.08362,188.5824,Repair,Night,Human,True,True
5489,BODY-1,STN-02,MCH-015,TL-022,OP-0038,596-DEF,BODY,BOM-3,170.82,66.54,Unknown,Temperature High,Pass,MXA***********X5N,SUP-09,LOT-1203,WO-57048,False,0,57,47,0,0,2026-12-03 03:44:00,1167.96,84.38511000000001,Reject,Night,Automated,True,True
5501,BODY-1,STN-02,MCH-005,TL-008,OP-0028,930-ABC,ENGINE,BOM-2,194.76,52.98,LEAK,Visual Defect,Rework,RWK***********6P6,SUP-09,LOT-4482,WO-30986,False,0,54,44,0,0,2026-12-03 03:50:00,44.84744,161.09279999999998,Unknown,Night,Automated,True,True
5503,GA-1,STN-02,MCH-019,TL-017,OP-0029,692-DEF,INTERIOR,BOM-1,265.83,66.1,Unknown,Unknown,Pass,BED***********F2J,SUP-01,LOT-2397,WO-97362,False,0,69,65,0,0,2026-12-03 03:51:00,48.048534,179.15895,Repair,Night,Human,True,True
5535,GA-1,STN-02,MCH-020,TL-023,OP-0039,430-GHI,ENGINE,BOM-3,170.03,49.3,LEAK,Leak Detected,Pass,T63***********08J,SUP-01,LOT-5485,WO-32179,False,0,77,67,0,0,2026-12-03 04:07:00,50.4761,153.0371,Repair,Night,Automated,True,True
5557,GA-1,STN-02,MCH-017,TL-001,OP-0031,598-DEF,ENGINE,BOM-3,271.85,57.83,TORQ_OOS,Torque Out Of Spec,Pass,8VF***********YM6,SUP-01,LOT-7202,WO-72247,False,0,74,68,0,0,2026-12-03 04:18:00,43.42605,93.26399999999998,Reject,Night,Automated,False,True
5590,BODY-1,STN-02,MCH-004,TL-001,OP-0035,285-JKL,ELECTRICAL,BOM-3,208.61,48.92,LEAK,Torque Out Of Spec,Pass,59G***********SD0,SUP-09,LOT-9844,WO-58244,False,0,73,68,0,0,2026-12-03 04:34:00,47.05368,85.13526,Reject,Night,Human,False,True
5622,GA-1,STN-02,MCH-007,TL-018,OP-0047,148-GHI,ELECTRICAL,BOM-3,263.66,67.35,TORQ_OOS,Temperature High,Pass,8P1***********0JP,SUP-01,LOT-6337,WO-90974,False,0,73,66,0,0,2026-12-03 04:50:00,49.3696,91.15136,Reject,Night,Automated,False,True
5628,GA-1,STN-02,MCH-002,TL-024,OP-0029,316-ABC,ELECTRICAL,BOM-2,210.32,56.58,TEMP_OOS,Torque Out Of Spec,Pass,614***********DXC,SUP-02,LOT-5243,WO-87811,False,0,58,58,0,0,2026-12-03 04:53:00,58.51953,73.27574999999999,Reject,Night,Automated,False,True
5629,GA-2,STN-02,MCH-007,TL-015,OP-0019,544-DEF,BODY,BOM-2,183.06,-6.76,LEAK,Leak Detected,Pass,20E***********WER,SUP-02,LOT-4256,WO-79760,False,0,79,76,0,0,2026-12-03 04:54:00,50.32912399999999,82.7652,Repair,Night,Automated,True,True
5652,PAINT-1,STN-02,MCH-001,TL-018,OP-0028,427-DEF,ENGINE,BOM-2,177.0,59.73,Unknown,Unknown,Pass,530***********9FZ,SUP-01,LOT-8700,WO-64906,False,0,56,52,0,0,2026-12-03 05:05:00,49.90752,71.13834,Repair,Night,Human,False,True
5678,GA-2,STN-02,MCH-018,TL-022,OP-0018,409-JKL,INTERIOR,BOM-1,443.9,60.37,LEAK,Unknown,Fail,ZY8***********L4A,SUP-01,LOT-5390,WO-77560,False,0,68,66,0,0,2026-12-03 05:18:00,54.0653,82.22005999999999,Repair,Night,Automated,False,True
5775,GA-2,STN-02,MCH-012,TL-029,OP-0001,194-ABC,INTERIOR,BOM-2,127.21,66.76,TEMP_OOS,Torque Out Of Spec,Pass,Z4V***********6RE,SUP-01,LOT-4216,WO-92227,False,0,59,62,0,0,2026-12-03 06:07:00,49.22666000000001,185.16169000000002,Reject,Morning,Automated,True,True
5805,GA-2,STN-02,MCH-012,TL-004,OP-0005,500-GHI,BODY,BOM-1,136.78,73.16,TEMP_OOS,Unknown,Pass,2C1***********YJY,SUP-02,LOT-2020,WO-98956,False,0,78,80,0,0,2026-12-03 06:22:00,54.06975,98.45844,Unknown,Morning,Human,False,True
5811,PAINT-1,STN-02,MCH-001,TL-002,OP-0017,600-ABC,INTERIOR,BOM-3,412.52,56.72,Unknown,Visual Defect,Pass,026***********D4A,SUP-09,LOT-5678,WO-60318,False,0,60,59,0,0,2026-12-03 06:25:00,53.31112,81.04864,Repair,Morning,Automated,False,True
5832,GA-1,STN-02,MCH-007,TL-009,OP-0022,341-DEF,ELECTRICAL,BOM-2,330.22,65.17,Unknown,Temperature High,Pass,BKA***********FZF,SUP-09,LOT-3334,WO-94111,False,0,67,59,0,0,2026-12-03 06:35:00,53.234486,68.97133,Repair,Morning,Human,False,True
5837,BODY-1,STN-02,MCH-008,TL-028,OP-0028,692-ABC,ENGINE,BOM-2,122.02,50.85,VISUAL,Unknown,Pass,WGJ***********DN0,SUP-09,LOT-6589,WO-50890,False,0,62,65,0,0,2026-12-03 06:38:00,52.69644,81.87299999999999,Repair,Morning,Automated,False,True
5841,BODY-1,STN-02,MCH-010,TL-019,OP-0006,403-GHI,BODY,BOM-3,342.77,60.84,TORQ_OOS,Unknown,Pass,2WE***********90M,SUP-02,LOT-4622,WO-47520,False,0,63,67,0,0,2026-12-03 06:40:00,49.901506000000005,91.19456,Unknown,Morning,Automated,False,True
5901,BODY-1,STN-02,MCH-020,TL-005,OP-0016,991-JKL,BODY,BOM-2,157.29,49.26,Unknown,Unknown,Pass,ANA***********HME,SUP-02,LOT-3956,WO-41003,False,0,66,57,0,0,2026-12-03 07:10:00,42.1414,148.27169999999998,Unknown,Morning,Automated,True,True
5950,PAINT-1,STN-02,MCH-013,TL-014,OP-0050,413-JKL,ENGINE,BOM-3,265.3,52.84,Unknown,Leak Detected,Fail,J23***********FNX,SUP-09,LOT-4738,WO-82610,False,1,60,59,0,0,2026-12-03 07:34:00,53.86915,178.42267999999999,Reject,Morning,Automated,True,True
5997,BODY-1,STN-02,MCH-004,TL-014,OP-0031,749-DEF,BODY,BOM-2,177.41,58.31,Unknown,Unknown,Pass,6HD***********HRK,SUP-01,LOT-2086,WO-54879,False,0,51,44,0,0,2026-12-03 07:58:00,52.15356,72.69588,Reject,Morning,Human,False,True
6011,GA-2,STN-02,MCH-008,TL-006,OP-0019,770-JKL,BODY,BOM-3,208.81,65.77,TEMP_OOS,Leak Detected,Pass,55K***********8T8,SUP-02,LOT-9094,WO-12972,False,0,60,59,0,0,2026-12-03 08:05:00,52.88262,95.65832999999999,Reject,Morning,Automated,False,True
6053,GA-2,STN-02,MCH-004,TL-019,OP-0001,945-JKL,INTERIOR,BOM-2,156.77,62.73,LEAK,Leak Detected,Pass,3UW***********5NR,SUP-02,LOT-7288,WO-93132,False,0,60,60,0,0,2026-12-03 08:26:00,42.629760000000005,79.63476,NA,Morning,Automated,False,True
6074,PAINT-1,STN-02,MCH-018,TL-023,OP-0049,434-GHI,BODY,BOM-3,309.6,56.07,LEAK,Unknown,Pass,7HG***********MYP,SUP-09,LOT-6587,WO-22734,False,0,68,65,0,0,2026-12-03 08:36:00,56.17672,71.26752,Reject,Morning,Automated,False,True
6110,PAINT-1,STN-02,MCH-017,TL-028,OP-0025,610-ABC,INTERIOR,BOM-1,290.74,35.63,LEAK,Torque Out Of Spec,Pass,DBA***********1NL,SUP-09,LOT-8125,WO-46463,False,0,60,50,0,0,2026-12-03 08:54:00,52.49232000000001,105.38688,Repair,Morning,Human,False,True
6121,GA-1,STN-02,MCH-016,TL-004,OP-0038,413-ABC,ELECTRICAL,BOM-1,197.85,62.64,LEAK,Unknown,Pass,65J***********RVL,SUP-02,LOT-3655,WO-86709,False,0,59,52,0,0,2026-12-03 09:00:00,55.359612000000006,80.5497,Unknown,Morning,Automated,False,True
6126,GA-1,STN-02,MCH-017,TL-024,OP-0041,838-ABC,INTERIOR,BOM-2,229.19,58.51,Unknown,Torque Out Of Spec,Rework,HM1***********D3D,SUP-01,LOT-9355,WO-17216,False,0,53,47,0,0,2026-12-03 09:02:00,43.6479,83.98458000000001,Reject,Morning,Automated,False,True
6153,PAINT-1,STN-02,MCH-005,TL-025,OP-0047,364-ABC,INTERIOR,BOM-1,348.53,58.82,Unknown,Unknown,Pass,8BJ***********70F,SUP-02,LOT-5454,WO-29734,False,0,79,71,0,0,2026-12-03 09:16:00,48.92,200.18064,NA,Morning,Human,True,True
6168,BODY-1,STN-02,MCH-020,TL-020,OP-0047,876-GHI,ENGINE,BOM-1,230.45,67.45,TEMP_OOS,Temperature High,Pass,RHA***********Z3C,SUP-09,LOT-9403,WO-52929,False,0,62,52,0,0,2026-12-03 09:23:00,47.59268000000001,79.88066,Repair,Morning,Automated,False,True
6215,PAINT-1,STN-02,MCH-004,TL-021,OP-0030,143-GHI,BODY,BOM-3,286.05,42.47,LEAK,Leak Detected,Pass,GR5***********R20,SUP-02,LOT-4609,WO-75753,False,0,60,57,1,0,2026-12-03 09:47:00,46.284,64.85849999999999,Unknown,Morning,Automated,False,True
6227,PAINT-1,STN-02,MCH-009,TL-009,OP-0027,732-ABC,ENGINE,BOM-2,189.35,71.43,TORQ_OOS,Temperature High,Fail,6FR***********2R6,SUP-02,LOT-3549,WO-41968,False,0,65,58,0,0,2026-12-03 09:53:00,44.912764,78.9061,Repair,Morning,Human,False,True
6229,GA-1,STN-02,MCH-009,TL-030,OP-0045,802-JKL,ENGINE,BOM-1,134.36,72.87,Unknown,Torque Out Of Spec,Pass,XXK***********7FN,SUP-09,LOT-6964,WO-28849,False,0,69,63,0,0,2026-12-03 09:54:00,51.434518,83.03815,Reject,Morning,Automated,False,True
6338,GA-1,STN-02,MCH-018,TL-019,OP-0037,420-DEF,INTERIOR,BOM-1,150.39,62.16,Unknown,Unknown,Pass,8PT***********Z0G,SUP-02,LOT-3021,WO-31779,False,0,64,68,0,0,2026-12-03 10:48:00,41.31708,78.03201,Reject,Morning,Human,False,True
6359,GA-1,STN-02,MCH-012,TL-025,OP-0047,347-JKL,BODY,BOM-1,83.61,47.5,TORQ_OOS,Visual Defect,Pass,7NW***********2VJ,SUP-09,LOT-1968,WO-26193,False,0,53,54,0,0,2026-12-03 10:59:00,52.21602,63.33426,Reject,Morning,Automated,False,True
6396,GA-1,STN-02,MCH-014,TL-011,OP-0013,784-JKL,BODY,BOM-2,229.64,67.51,LEAK,Unknown,Pass,KRX***********7LY,SUP-09,LOT-5817,WO-91146,False,0,51,45,0,0,2026-12-03 11:17:00,40.21794,61.446780000000004,OK,Morning,Automated,False,True
6408,PAINT-1,STN-02,MCH-010,TL-016,OP-0008,989-DEF,ENGINE,BOM-3,233.66,70.78,Unknown,Unknown,Pass,AWX***********KW7,SUP-09,LOT-8499,WO-59857,False,0,79,81,0,0,2026-12-03 11:23:00,46.8336,78.15357,Reject,Morning,Automated,False,True
