Event_ID,Line,Station,TS,Part_No,BOM_Version,Cycle_Time,Defect,Supplier,VIN,WO,Rework_Flag,Scrap_Reason,Calibration_Factor,Temp_C,Shift_Derived,Torque_Nm,Pressure_Bar,Torque_Anomaly,Temp_Anomaly,Pressure_Anomaly,Cycle_Anomaly,Tool_ID_Clean,Tool_Type,Calibration_Status,Effective_Date
6094,GA-1,STN-03,2026-03-12 08:46:00,,BOM-1,51.73,,SUP-09,6FC***********94N,WO-66491,False,Leak Detected,0.9934,99.24066,Morning,47.08716,11.22542,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
6111,GA-2,STN-03,2026-03-12 08:55:00,520-ABC,BOM-2,82.62,REJECT,SUP-02,FAH***********CXB,WO-21117,False,Torque Out Of Spec,0.9792,77.30239999999999,Morning,47.58912,10.47744,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
6220,GA-2,STN-03,2026-03-12 09:49:00,292-ABC,BOM-2,34.86,REPAIR,SUP-09,0SH***********T2M,WO-97024,False,Unknown,1.0016,71.6144,Morning,46.5744,10.365570402239412,False,False,False,False,TL-009,Torque Wrench,Valid,2026-01-01
6237,GA-1,STN-03,2026-03-12 09:58:00,721-ABC,BOM-1,51.13,,SUP-09,LE2***********XJV,WO-33825,False,Torque Out Of Spec,0.9923,66.98025,Morning,48.72193,10.71684,False,False,False,False,TL-014,Torque Wrench,Valid,2025-01-01
6244,GA-2,STN-03,2026-03-12 10:01:00,387-GHI,BOM-1,46.75,REPAIR,SUP-02,BUG***********P58,WO-19892,False,Temperature High,1.0209,80.44691999999999,Morning,57.27249,8.67765,False,False,False,False,TL-010,Torque Wrench,Valid,2025-01-01
6333,GA-1,STN-03,2026-03-12 10:46:00,981-GHI,BOM-2,72.76,REPAIR,SUP-01,UT3***********DG2,WO-81953,False,Temperature High,0.9998,98.28034,Morning,48.79024,10.960451743680967,False,False,False,False,TL-023,Torque Wrench,Valid,2026-01-01
6346,GA-2,STN-03,2026-03-12 10:52:00,719-ABC,BOM-1,42.76,REJECT,SUP-09,9VX***********GGJ,WO-34870,False,Torque Out Of Spec,0.984,87.904,Morning,55.0056,10.430399999999999,False,False,False,False,TL-007,Torque Wrench,Valid,2025-01-01
6369,GA-1,STN-03,2026-03-12 11:04:00,117-ABC,BOM-1,54.83,REJECT,SUP-01,GZ5***********WVS,WO-37437,False,Temperature High,0.9891,81.93045,Morning,44.80623,,False,False,False,False,TL-013,Torque Wrench,Valid,2025-01-01
6421,GA-1,STN-03,2026-03-12 11:30:00,860-ABC,BOM-3,52.93,UNKNOWN,SUP-09,S62***********0KS,WO-72749,False,Torque Out Of Spec,1.0161,72.53824999999999,Morning,50.60178,10.438567823604847,False,False,False,False,TL-017,Torque Wrench,Valid,2026-06-01
6446,GA-2,STN-03,2026-03-12 11:42:00,860-GHI,BOM-3,45.1,REPAIR,SUP-09,Y5C***********WJ9,WO-56610,False,Leak Detected,0.9784,77.19576,Morning,57.33424,9.39264,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
6463,GA-2,STN-03,2026-03-12 11:51:00,925-DEF,BOM-3,73.65,REJECT,SUP-09,J0V***********PD7,WO-44452,False,Torque Out Of Spec,0.9831,96.63873,Morning,47.77866,11.339968146278908,False,False,False,False,TL-019,Torque Wrench,Valid,2026-06-01
6607,GA-1,STN-03,2026-03-12 13:03:00,601-ABC,BOM-3,67.14,REJECT,SUP-02,6DV***********D4R,WO-63950,False,Torque Out Of Spec,0.9953,93.75726,Morning,49.06829,8.460049999999999,False,False,False,False,TL-002,Torque Wrench,Valid,2026-06-01
6693,GA-2,STN-03,2026-03-12 13:46:00,230-DEF,BOM-1,70.22,OK,SUP-01,CF8***********TKL,WO-38105,False,Torque Out Of Spec,0.9911,89.00077999999999,Morning,43.41018,7.63147,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
6737,GA-2,STN-03,2026-03-12 14:08:00,947-ABC,BOM-2,73.49,,SUP-09,0CC***********TBP,WO-61797,False,Leak Detected,1.0284,73.07353333333333,Evening,60.57276,8.021519999999999,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
6740,GA-2,STN-03,2026-03-12 14:09:00,916-ABC,BOM-1,57.43,,SUP-01,95X***********Y9E,WO-63580,False,Leak Detected,1.0079,74.18144,Evening,45.3555,10.88532,False,False,False,False,TL-023,Torque Wrench,Valid,2025-01-01
6768,GA-1,STN-03,2026-03-12 14:23:00,633-ABC,BOM-3,48.73,UNKNOWN,SUP-02,BBD***********AMV,WO-54756,False,Temperature High,1.008,65.91199999999999,Evening,50.1984,10.584,False,False,False,False,TL-008,Torque Wrench,Valid,2026-06-01
6805,GA-1,STN-03,2026-03-12 14:42:00,340-ABC,BOM-1,68.68,REJECT,SUP-02,HV4***********J2P,WO-80434,False,Visual Defect,0.9809,61.08827222222222,Evening,52.38006,8.33765,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
6811,GA-1,STN-03,2026-03-12 14:45:00,,BOM-1,61.94,,SUP-09,5VG***********2EH,WO-12446,False,Leak Detected,0.977,76.1083,Evening,50.5109,7.894786193962962,False,False,False,False,TL-015,Torque Wrench,Valid,2025-01-01
6822,GA-1,STN-03,2026-03-12 14:50:00,548-DEF,BOM-3,63.35,,SUP-09,ZF9***********SZH,WO-23046,False,Temperature High,0.9598,83.55592222222222,Evening,47.99,8.25428,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
6836,GA-1,STN-03,2026-03-12 14:57:00,156-ABC,BOM-2,81.8,UNKNOWN,SUP-09,TZY***********UUX,WO-16357,False,Temperature High,0.9989,73.71882,Evening,50.04489,8.732919648643803,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
6839,GA-1,STN-03,2026-03-12 14:59:00,389-DEF,BOM-1,41.02,REPAIR,SUP-01,9TG***********Z0U,WO-45607,False,Temperature High,1.0154,83.26280000000001,Evening,57.77626,11.575560000000001,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
6877,GA-2,STN-03,2026-03-12 15:18:00,,BOM-3,59.51,REJECT,SUP-09,H1E***********NXR,WO-93657,False,Leak Detected,1.004,86.54480000000001,Evening,45.7824,10.3412,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
6892,GA-2,STN-03,2026-03-12 15:25:00,233-DEF,BOM-1,54.45,,SUP-01,3L9***********NJA,WO-21512,False,Unknown,1.0171,75.26539999999999,Evening,48.92251,8.955147616486714,False,False,False,False,TL-016,Torque Wrench,Valid,2025-01-01
6922,GA-2,STN-03,2026-03-12 15:40:00,737-GHI,BOM-1,58.83,REJECT,SUP-02,X0B***********11W,WO-56784,False,Torque Out Of Spec,0.9822,85.25496,Evening,42.13638,7.56294,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
6926,GA-1,STN-03,2026-03-12 15:42:00,534-GHI,BOM-1,70.88,REPAIR,SUP-02,W4G***********HS5,WO-50926,False,Visual Defect,0.9662,56.715939999999996,Evening,43.57562,11.5944,False,False,False,False,TL-017,Torque Wrench,Valid,2025-01-01
6973,GA-2,STN-03,2026-03-12 16:06:00,859-DEF,BOM-3,64.3,REPAIR,SUP-09,JD0***********GHD,WO-22967,False,Leak Detected,0.9684,75.43836,Evening,42.80328000000001,7.311173623464196,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
7001,GA-2,STN-03,2026-03-12 16:20:00,704-DEF,BOM-1,71.51,,SUP-09,D96***********9W0,WO-17658,False,Temperature High,1.0157,71.91156,Evening,43.37039000000001,10.157,False,False,False,False,TL-003,Torque Wrench,Valid,2025-01-01
7012,GA-1,STN-03,2026-03-12 16:25:00,377-DEF,BOM-3,71.28,REJECT,SUP-02,R8G***********TKW,WO-60526,False,Visual Defect,1.0155,73.52220000000001,Evening,47.7285,7.3116,False,False,False,False,TL-003,Torque Wrench,Valid,2026-06-01
7101,GA-2,STN-03,2026-03-12 17:10:00,306-GHI,BOM-1,42.28,REPAIR,SUP-09,2Y2***********16E,WO-64419,False,Unknown,0.9782,78.15818,Evening,54.97484,9.2929,False,False,False,False,TL-003,Torque Wrench,Valid,2025-01-01
7202,GA-1,STN-03,2026-03-12 18:00:00,514-ABC,BOM-2,62.06,REPAIR,SUP-01,1V8***********GG1,WO-69282,False,Visual Defect,0.9783,83.64465,Evening,52.53471,8.02206,False,False,False,False,TL-021,Torque Wrench,Valid,2026-01-01
7247,GA-1,STN-03,2026-03-12 18:23:00,277-ABC,BOM-3,58.69,REPAIR,SUP-02,5GG***********KYA,WO-24301,False,Leak Detected,0.9991,102.70747999999999,Evening,43.36094,9.313305478564237,False,False,False,False,TL-017,Torque Wrench,Valid,2026-06-01
7297,GA-1,STN-03,2026-03-12 18:47:00,246-DEF,BOM-1,81.45,,SUP-09,F0B***********H2A,WO-75438,False,Unknown,1.005,56.681999999999995,Evening,49.1445,10.677925784966698,False,False,False,False,TL-003,Torque Wrench,Valid,2025-01-01
7313,GA-2,STN-03,2026-03-12 18:56:00,254-ABC,BOM-3,54.74,REPAIR,SUP-02,X2V***********KYN,WO-26147,False,Leak Detected,0.9805,63.5364,Evening,49.123050000000006,7.54985,False,False,False,False,TL-012,Torque Wrench,Valid,2026-06-01
7320,GA-2,STN-03,2026-03-12 18:59:00,505-DEF,BOM-3,60.42,,SUP-01,CZN***********AKS,WO-52603,False,Leak Detected,0.9956,74.07264,Evening,48.38616,10.05556,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
7352,GA-1,STN-03,2026-03-12 19:15:00,988-GHI,BOM-2,58.48,,SUP-09,6A2***********H57,WO-34261,False,Torque Out Of Spec,0.9982,87.8416,Evening,49.4109,12.4775,False,False,False,False,TL-010,Torque Wrench,Valid,2026-01-01
7393,GA-2,STN-03,2026-03-12 19:36:00,596-ABC,BOM-2,61.78,UNKNOWN,SUP-09,NAD***********52P,WO-84670,False,Leak Detected,0.9964,75.12856000000001,Evening,46.13332,9.494234614376921,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
12,GA-1,STN-03,2026-10-03 06:05:00,362-DEF,BOM-3,60.73,REJECT,SUP-01,ENZ***********ZM5,WO-96933,False,Unknown,1.0013,67.98827000000001,Morning,53.97007,11.67417021746025,False,False,False,False,TL-008,Torque Wrench,Valid,2026-06-01
20,GA-1,STN-03,2026-10-03 06:09:00,730-ABC,BOM-1,61.0,,SUP-09,F0F***********Z17,WO-31701,False,Leak Detected,0.9842,63.973,Morning,49.01315999999999,10.13726,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
21,GA-1,STN-03,2026-10-03 06:10:00,116-ABC,BOM-1,74.63,REJECT,SUP-02,RBR***********N51,WO-42043,False,Unknown,0.9816,52.613760000000006,Morning,48.196560000000005,7.8528,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
26,GA-1,STN-03,2026-10-03 06:12:00,139-GHI,BOM-3,65.26,REJECT,SUP-09,4T6***********52N,WO-12216,False,Temperature High,0.9935,94.28315,Morning,47.886700000000005,9.836498021208236,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
28,GA-1,STN-03,2026-10-03 06:13:00,,BOM-2,66.34,,SUP-09,WAW***********A7C,WO-86830,False,Leak Detected,1.0047,84.59573999999999,Morning,52.04346,8.40956025317503,False,False,False,False,TL-016,Torque Wrench,Valid,2026-01-01
43,GA-1,STN-03,2026-10-03 06:21:00,673-GHI,BOM-3,59.4,REJECT,SUP-02,GA0***********YKK,WO-21520,False,Unknown,1.0036,76.2736,Morning,46.868120000000005,7.62736,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
61,GA-2,STN-03,2026-10-03 06:30:00,811-ABC,BOM-2,62.63,REPAIR,SUP-02,KKJ***********JU2,WO-74219,False,Temperature High,0.9743,81.93863,Morning,40.53088,,False,False,False,False,TL-008,Torque Wrench,Valid,2026-01-01
71,GA-1,STN-03,2026-10-03 06:35:00,698-ABC,BOM-1,50.58,REJECT,SUP-02,T71***********MXE,WO-19579,False,Torque Out Of Spec,0.9786,52.8444,Morning,42.66696,9.590280000000002,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
95,GA-1,STN-03,2026-10-03 06:47:00,596-ABC,BOM-1,56.9,REJECT,SUP-09,6LC***********AGN,WO-21982,False,Torque Out Of Spec,1.0112,80.49152000000001,Morning,42.065920000000006,10.416117155504075,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
105,GA-1,STN-03,2026-10-03 06:52:00,415-DEF,BOM-3,69.06,REPAIR,SUP-02,GGS***********6YR,WO-47742,False,Leak Detected,1.0078,75.18187999999999,Morning,45.65334,8.868640000000001,False,False,False,False,TL-005,Torque Wrench,Valid,2026-06-01
124,GA-1,STN-03,2026-10-03 07:01:00,805-ABC,BOM-1,78.08,REPAIR,SUP-02,GF6***********30E,WO-40823,False,Torque Out Of Spec,0.9852,82.06716,Morning,55.95936,11.920919999999999,False,False,False,False,TL-010,Torque Wrench,Valid,2025-01-01
127,GA-1,STN-03,2026-10-03 07:03:00,621-DEF,BOM-1,62.02,REPAIR,SUP-09,YS5***********T25,WO-16637,False,Temperature High,1.0196,84.72876,Morning,58.42308,8.843591334684703,False,False,False,False,TL-020,Torque Wrench,Valid,2025-01-01
152,GA-1,STN-03,2026-10-03 07:15:00,827-GHI,BOM-2,38.8,REPAIR,SUP-02,T5C***********VKN,WO-63061,False,Unknown,0.9971,64.53452777777778,Morning,44.67008,10.504618100084118,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
180,GA-1,STN-03,2026-10-03 07:29:00,163-ABC,BOM-3,65.34,,SUP-09,MWA***********EUL,WO-95419,False,Torque Out Of Spec,0.9376,67.976,Morning,48.19264,7.7820800000000006,False,False,False,False,TL-024,Torque Wrench,Valid,2026-06-01
181,GA-1,STN-03,2026-10-03 07:30:00,827-DEF,BOM-3,63.64,REPAIR,SUP-01,YTX***********CHL,WO-93608,False,Torque Out Of Spec,1.0288,79.32047999999999,Morning,58.1272,11.72832,False,False,False,False,TL-005,Torque Wrench,Valid,2026-06-01
198,GA-2,STN-03,2026-10-03 07:38:00,778-DEF,BOM-2,66.85,REPAIR,SUP-09,M2U***********C89,WO-54267,False,Leak Detected,0.9744,89.44992,Morning,46.7712,10.32864,False,False,False,False,TL-010,Torque Wrench,Valid,2026-01-01
209,GA-2,STN-03,2026-10-03 07:44:00,270-ABC,BOM-1,46.89,REJECT,SUP-09,9M6***********SNS,WO-42520,False,Leak Detected,0.9866,73.39207777777777,Morning,44.988960000000006,7.8928,False,False,False,False,TL-001,Torque Wrench,Valid,2025-01-01
234,GA-1,STN-03,2026-10-03 07:56:00,594-DEF,BOM-1,65.95,UNKNOWN,SUP-09,V9G***********LJR,WO-68124,False,Visual Defect,0.9785,68.78855,Morning,54.796,9.29575,False,False,False,False,TL-007,Torque Wrench,Valid,2025-01-01
251,GA-2,STN-03,2026-10-03 08:05:00,572-ABC,BOM-3,73.95,REPAIR,SUP-02,1LB***********5EV,WO-58237,False,Visual Defect,1.0047,73.44357,Morning,48.42654,10.383798039134572,False,False,False,False,TL-001,Torque Wrench,Valid,2026-06-01
270,GA-2,STN-03,2026-10-03 08:14:00,709-GHI,BOM-2,68.35,,SUP-01,959***********1YF,WO-80328,False,Temperature High,1.016,80.6704,Morning,50.8,9.5198775493319,False,False,False,False,TL-019,Torque Wrench,Valid,2026-01-01
304,GA-2,STN-03,2026-10-03 08:31:00,802-ABC,BOM-1,61.9,REPAIR,SUP-02,NAF***********7V4,WO-13901,False,Visual Defect,1.0185,67.4247,Morning,49.2954,11.025007239482067,False,False,False,False,TL-007,Torque Wrench,Valid,2025-01-01
305,GA-1,STN-03,2026-10-03 08:32:00,243-ABC,BOM-3,68.56,REJECT,SUP-02,88M***********7JG,WO-19745,False,Leak Detected,1.0141,67.33624,Morning,50.40077,10.141,False,False,False,False,TL-003,Torque Wrench,Valid,2026-06-01
308,GA-1,STN-03,2026-10-03 08:33:00,201-ABC,BOM-2,55.7,REPAIR,SUP-02,9MJ***********D61,WO-36809,False,Leak Detected,1.0012,84.00068000000002,Morning,56.567800000000005,8.249107130545099,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
318,GA-2,STN-03,2026-10-03 08:38:00,363-DEF,BOM-3,66.29,REJECT,SUP-02,5SX***********LBX,WO-15275,False,Visual Defect,0.9879,68.75783999999999,Morning,45.93735,9.977789999999999,False,False,False,False,TL-016,Torque Wrench,Valid,2026-06-01
325,GA-2,STN-03,2026-10-03 08:42:00,454-DEF,BOM-1,49.15,REPAIR,SUP-01,LGY***********TXL,WO-62922,False,Torque Out Of Spec,1.0073,69.90662000000002,Morning,59.53143000000001,9.972270000000002,False,False,False,False,TL-003,Torque Wrench,Valid,2025-01-01
329,GA-2,STN-03,2026-10-03 08:44:00,,BOM-1,42.27,REJECT,SUP-02,AEN***********PU2,WO-67233,False,Unknown,1.0114,92.54310000000001,Morning,50.57000000000001,,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
351,GA-2,STN-03,2026-10-03 08:55:00,852-GHI,BOM-1,59.41,REPAIR,SUP-02,2T0***********VSH,WO-59527,False,Leak Detected,1.0057,86.7695611111111,Morning,52.09526,10.817109998758946,False,False,False,False,TL-024,Torque Wrench,Valid,2025-01-01
368,GA-2,STN-03,2026-10-03 09:03:00,477-ABC,BOM-1,67.19,REJECT,SUP-02,N0R***********M1V,WO-86522,False,Visual Defect,0.9978,71.94138,Morning,45.79902,10.87602,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
386,GA-2,STN-03,2026-10-03 09:12:00,122-DEF,BOM-3,57.5,,SUP-09,13J***********PNN,WO-29554,False,Leak Detected,1.0407,67.87676666666667,Morning,47.8722,12.38433,False,False,False,False,TL-001,Torque Wrench,Valid,2026-06-01
437,GA-2,STN-03,2026-10-03 09:38:00,199-DEF,BOM-2,41.34,,SUP-02,2GT***********Y84,WO-42278,False,Torque Out Of Spec,0.9967,74.35382,Morning,47.14391,9.703252940608667,False,False,False,False,TL-008,Torque Wrench,Valid,2026-01-01
449,GA-1,STN-03,2026-10-03 09:44:00,310-GHI,BOM-1,44.85,REJECT,SUP-09,2YZ***********CVA,WO-25590,False,Unknown,1.0136,76.92097777777778,Morning,56.35616,8.6308139935741,False,False,False,False,TL-004,Torque Wrench,Valid,2025-01-01
451,GA-2,STN-03,2026-10-03 09:45:00,141-GHI,BOM-2,51.16,OK,SUP-09,VV2***********T5C,WO-59247,False,Torque Out Of Spec,1.0012,65.77884,Morning,49.35916,10.412480000000002,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
456,GA-2,STN-03,2026-10-03 09:47:00,862-GHI,BOM-2,54.01,UNKNOWN,SUP-01,1Y0***********FFT,WO-87301,False,Leak Detected,1.0239,64.81287,Morning,52.01412,11.570070000000001,False,False,False,False,TL-013,Torque Wrench,Valid,2026-01-01
480,GA-1,STN-03,2026-10-03 09:59:00,840-DEF,BOM-2,62.86,,SUP-01,Z7L***********YGL,WO-71707,False,Torque Out Of Spec,0.9884,83.91516,Morning,62.2692,8.50024,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
483,GA-1,STN-03,2026-10-03 10:01:00,895-ABC,BOM-2,59.21,REPAIR,SUP-01,HSH***********PJL,WO-42811,False,Torque Out Of Spec,1.0131,81.14930999999999,Morning,51.16154999999999,,False,False,False,False,TL-019,Torque Wrench,Valid,2026-01-01
488,GA-2,STN-03,2026-10-03 10:03:00,351-ABC,BOM-2,46.79,REPAIR,SUP-02,8CS***********SMM,WO-41333,False,Torque Out Of Spec,1.0126,80.29917999999999,Morning,52.85772,7.0882,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
493,GA-2,STN-03,2026-10-03 10:06:00,942-DEF,BOM-1,49.96,REJECT,SUP-09,HCL***********1XL,WO-33533,False,Temperature High,0.982,104.68119999999999,Morning,47.7252,10.311,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
500,GA-2,STN-03,2026-10-03 10:09:00,658-DEF,BOM-3,59.19,UNKNOWN,SUP-09,ZNG***********20A,WO-37066,False,Unknown,0.9868,81.411,Morning,41.939,,False,False,False,False,TL-023,Torque Wrench,Valid,2026-06-01
387,GA-1,STN-03,2026-10-03 10:10:00,288-ABC,BOM-1,60.52,REPAIR,SUP-01,CHZ***********TUC,WO-68007,False,Leak Detected,1.0139,74.82582,Morning,52.92558,10.950120000000002,False,False,False,False,TL-014,Torque Wrench,Valid,2025-01-01
504,GA-2,STN-03,2026-10-03 10:11:00,860-DEF,BOM-2,76.78,REPAIR,SUP-09,128***********PDS,WO-87366,False,Visual Defect,0.9838,74.2769,Morning,41.8115,11.21532,False,False,False,False,TL-001,Torque Wrench,Valid,2026-01-01
512,GA-2,STN-03,2026-10-03 10:15:00,235-ABC,BOM-2,49.97,REPAIR,SUP-09,0YE***********16D,WO-82313,False,Leak Detected,1.0207,64.30409999999999,Morning,49.50395,11.02356,False,False,False,False,TL-001,Torque Wrench,Valid,2026-01-01
524,GA-2,STN-03,2026-10-03 10:21:00,166-DEF,BOM-2,39.53,UNKNOWN,SUP-02,GGT***********455,WO-85380,False,Temperature High,0.9895,74.31145,Morning,48.4855,9.1034,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
528,GA-1,STN-03,2026-10-03 10:23:00,513-GHI,BOM-2,59.57,REJECT,SUP-01,SX0***********FGF,WO-91388,False,Torque Out Of Spec,1.0039,89.54788,Morning,50.89773,10.23978,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
540,GA-1,STN-03,2026-10-03 10:29:00,909-ABC,BOM-2,55.95,,SUP-01,YFS***********DU6,WO-24571,False,Unknown,1.0244,98.79768888888889,Morning,47.22484,11.473279999999999,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
558,GA-2,STN-03,2026-10-03 10:38:00,569-ABC,BOM-1,72.78,REJECT,SUP-02,YC1***********N4E,WO-94170,False,Visual Defect,1.0061,93.16485999999999,Morning,50.305,10.467635378314649,False,False,False,False,TL-012,Torque Wrench,Valid,2025-01-01
560,GA-2,STN-03,2026-10-03 10:39:00,450-DEF,BOM-3,59.01,,SUP-02,WE2***********J3F,WO-43717,False,Torque Out Of Spec,1.0071,94.4436,Morning,45.92376000000001,8.117182393579615,False,False,False,False,TL-001,Torque Wrench,Valid,2026-06-01
582,GA-2,STN-03,2026-10-03 10:50:00,962-GHI,BOM-1,61.36,,SUP-01,X1B***********K0T,WO-78307,False,Temperature High,0.9934,79.17398,Morning,43.90828,12.02014,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
583,GA-2,STN-03,2026-10-03 10:51:00,334-GHI,BOM-1,60.85,OK,SUP-09,2X9***********ZEV,WO-66746,False,Temperature High,0.9873,91.02906,Morning,47.88405,9.379349999999999,False,False,False,False,TL-001,Torque Wrench,Valid,2025-01-01
594,GA-2,STN-03,2026-10-03 10:56:00,142-DEF,BOM-2,75.58,,SUP-02,FM2***********J81,WO-96343,False,Visual Defect,1.0244,82.9764,Morning,42.71748,8.400079999999999,False,False,False,False,TL-008,Torque Wrench,Valid,2026-01-01
604,GA-2,STN-03,2026-10-03 11:01:00,807-GHI,BOM-2,78.4,REPAIR,SUP-09,YU7***********K54,WO-54827,False,Visual Defect,1.0192,95.19328000000002,Morning,50.96000000000001,12.079626029040666,False,False,False,False,TL-001,Torque Wrench,Valid,2026-01-01
627,GA-1,STN-03,2026-10-03 11:13:00,585-DEF,BOM-2,59.78,REJECT,SUP-02,MBH***********DSY,WO-73325,False,Visual Defect,0.9907,78.95879000000001,Morning,49.535,10.204210000000002,False,False,False,False,TL-014,Torque Wrench,Valid,2026-01-01
637,GA-2,STN-03,2026-10-03 11:18:00,482-GHI,BOM-2,59.27,REJECT,SUP-01,R59***********P0N,WO-19828,False,Visual Defect,0.9632,66.94239999999999,Morning,47.29312,7.630529930087287,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
662,GA-2,STN-03,2026-10-03 11:30:00,703-GHI,BOM-3,57.16,REPAIR,SUP-02,4VE***********VK2,WO-12273,False,Temperature High,1.0164,97.37111999999999,Morning,50.71836,9.045960000000001,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
675,GA-2,STN-03,2026-10-03 11:37:00,604-DEF,BOM-1,55.44,REPAIR,SUP-02,AKP***********X89,WO-89456,False,Unknown,0.9725,82.56525,Morning,52.709500000000006,8.26625,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
678,GA-1,STN-03,2026-10-03 11:38:00,412-DEF,BOM-1,62.96,OK,SUP-09,3X6***********NM6,WO-13487,False,Visual Defect,1.0254,80.39136,Morning,53.42334,,False,False,False,False,TL-016,Torque Wrench,Valid,2025-01-01
694,GA-2,STN-03,2026-10-03 11:46:00,403-GHI,BOM-2,52.62,OK,SUP-01,JJT***********TZS,WO-10615,False,Torque Out Of Spec,0.9745,72.50280000000001,Morning,37.713150000000006,12.6685,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
707,GA-2,STN-03,2026-10-03 11:53:00,379-DEF,BOM-2,58.28,REPAIR,SUP-02,54K***********GMX,WO-43933,False,Visual Defect,1.027,70.65759999999999,Morning,46.6258,10.316875577434876,False,False,False,False,TL-006,Torque Wrench,Valid,2026-01-01
711,GA-1,STN-03,2026-10-03 11:55:00,179-ABC,BOM-2,58.63,REPAIR,SUP-02,VR0***********66J,WO-42068,False,Temperature High,0.9885,79.08,Morning,49.32615,8.88053820378108,False,False,False,False,TL-013,Torque Wrench,Valid,2026-01-01
723,GA-1,STN-03,2026-10-03 12:01:00,918-GHI,BOM-3,60.25,OK,SUP-09,JWB***********9H5,WO-38668,False,Temperature High,0.9856,69.9776,Morning,38.044160000000005,8.47616,False,False,False,False,TL-023,Torque Wrench,Valid,2026-06-01
